AS CotonTchad,N'Djamena
AS DGSSIE,N'Djamena
AS Farcha,N'Djamena
Elect-Sport FC,N'Djamena
Foullah Edifice FC,N'Djamena
Gazelle FC,N'Djamena
Postel 2000 FC,N'Djamena
Renaissance FC,N'Djamena
Tourbillon FC,N'Djamena
US de Moursal,N'Djamena
