Canon Yaoundé,Yaoundé
Coton Sport FC,Garoua
Douala AC,Douala
Fovu Club,Baham
Les Astres FC,Douala
New Star FC,Douala
Njala Quan SA,Limbé
Panthère du Ndé,Bangangté
Renaissance FC de Ngoumou,Ngoumou
Sable FC,Batié
Tonnerre Yaoundé,Yaoundé
US Douala,Douala
Unisport FC,Bafang
YOSA,Bamenda
