Green Mamba FC,Simunye
Malanti Chiefs F.C.,Pigg's Peak
Manzini Sea Birds F.C.,Manzini
Manzini Sundowns F.C.,Manzini
Manzini Wanderers F.C.,Manzini
Mbabane Swallows F.C.,Mbabane
Midas Mbabane City F.C.,Mbabane
Moneni Pirates F.C.,Manzini
Royal Leopards F.C.,Simunye
RSSC United FC,Mhlume
Umbelebele Jomo Cosmos,Mbabane
Young Buffaloes FC,Matsapha
