ATK Mohun Bagan,Kolkata
Bengaluru FC,Bangalore
Chennaiyin FC,Chennai
East Bengal,Kolkata
FC Goa,Margao
Hyderabad FC,Hyderabad
Jamshedpur FC,Jamshedpur
Kerala Blasters,Kochi
Mumbai City,Mumbai
NorthEast United,Guwahati
Odisha FC,Bhubaneswar
