AC Taipei (AC台北),Taipei
Hang Yuen (航源),New Taipei
Leopard Cat (台灣石虎),Taipei
Ming Chuan University (銘傳大學),Taoyuan
Taichung FUTURO (台中 FUTURO),Taichung
Tainan City (台灣鋼鐵),Tainan
Taipower FC (高市台電),Kaohsiung
