Boston River,Montevideo
Cerro,Montevideo
Cerro Largo,Melo
Danubio,Montevideo
Defensor Sporting,Montevideo
Deportivo Maldonado,Maldonado
Fénix,Montevideo
La Luz,Montevideo
Liverpool,Montevideo
Montevideo City Torque,Montevideo
Montevideo Wanderers,Montevideo
Nacional,Montevideo
Peñarol,Montevideo
Plaza Colonia,Colonia del Sacramento
Racing,Montevideo
River Plate,Montevideo
