AS Ashanti Golden Boys,Siguiri
AS Batè Nafadji,Kindia
AS Kaloum Star,Siguiri
Athlético de Coléah,Conakry
CI Kamsar,Kamsar
Espoir de Labé,Labé
FC Séquence,Dixinn
Fello Star,Labé
Horoya AC,Conakry
Santoba FC,Conakry
Satellite FC,Conakry
Soumba FC,Soumba
