Armed Forces,Banjul
Bakau United FC,Bakau
Banjul United FC,Banjul
Brikama United FC,Brikama
Gambia Ports Authority F.C.,Banjul
Gamtel FC,Banjul
Banjul Hawks FC,Banjul
Interior FC,Serrekunda
Real de Banjul F.C.,Banjul
Samger FC,Kanifing
Steve Biko FC,Bakau
Wallidan F.C.,Banjul
