AS Douanes,Ouagadougou
AS Koupéla,Koupéla
ASEC Koudougou,Koudougou
ASF Bobo Dioulasso,Bobo Dioulasso
ASFA Yennenga,Ouagadougou
Étoile Filante,Ouagadougou
Kiko FC,Bobo Dioulasso
Majestic,Pô
RC Bobo Dioulasso,Bobo Dioulasso
RC Kadiogo,Kadiogo
Royal FC,Bobo Dioulasso
Salitas,Ouagadougou
Vitesse FC,Bobo Dioulasso
US Forces Armées,Ouagadougou
