Barcelona,
Real Madrid,
Atlético Madrid,
Real Sociedad,
Villarreal,
Real Betis,
Osasuna,
Athletic Bilbao,
Mallorca,
Girona,
Rayo Vallecano,
Sevilla,
Celta Vigo,	
Cádiz,[d]
Getafe,[d]
Valencia,
Almería,
Valladolid,
Espanyol,
Elche,
