Anégrée Freese,Bangui
ASDR Fatima,Bangui
DFC 8ème Arrondissement,Bangui
Espérance FC du 5ème Arrondissement,Bangui
Olympic Real de Bangui,Bangui
Rèal Comboni,Bangui
Sica Sport,Bangui
SOS FC de Gbangouma,Bangui
Sporting Club de Bangui,Bangui
Stade Centrafricaine Tocages,Bangui
AS Tempête Mocaf,Bangui
TP USCA Bangui,Bangui
