Adulis Club,Asmara
FC Al Tahrir,Asmara
Asmara Brewery,Asmara
Denden FC,Asmara
FC Edaga Hamus,Edaga Hamus
Mdlaw Megbi,Asmara
Red Sea FC,Asmara
Tesfa FC,Asmara
