Baha Juniors FC,Nassau, New Providence
Bears FC,Nassau, New Providence
Cavalier FC,Nassau, New Providence
Dynamos FC,Coral Harbour, New Providence
Future Stars FC,Nassau, New Providence
Renegades FC,Nassau, New Providence
Seventeen FC,
University of the Bahamas,Nassau, New Providence
United FC,Nassau, New Providence
Western Warriors,Nassau, New Providence
